x,y,z[0],z[1],z[2],z[3],z[4],z[5],z[6],z[7],z[8],z[9],z[10]
,2017-02-15,0.072195907,0.164098413,0.223178596,0.260377229,0.297575863,0.332586341,0.36759682,0.417924383,None,None,None
,2017-02-16,0.072195907,0.164098413,0.227554906,0.264753539,0.299764018,0.332586341,0.36759682,0.417924383,None,None,None
,2017-02-17,0.072195907,0.164098413,0.23411937,0.269129849,0.308516637,0.343527116,0.378537595,0.431053312,None,None,None
,2017-02-20,0.072195907,0.164098413,0.23411937,0.269129849,0.308516637,0.343527116,0.378537595,0.431053312,None,None,None
,2017-02-21,0.072195907,0.164098413,0.23849568,0.275694314,0.317269257,0.352279736,0.387290214,0.441994087,None,None,None
,2017-02-22,0.074384062,0.161910258,0.23411937,0.273506159,0.319457412,0.354467891,0.391666524,0.446370397,None,None,None
,2017-02-23,0.072195907,0.166286568,0.23411937,0.275694314,0.315081102,0.352279736,0.393854679,0.446370397,None,None,None
,2017-02-24,0.072195907,0.164098413,0.23411937,0.275694314,0.317269257,0.354467891,0.393854679,0.444182242,None,None,None
,2017-02-27,0.072195907,0.164098413,0.23411937,0.275694314,0.317269257,0.354467891,0.393854679,0.444182242,None,None,None
,2017-02-28,0.072195907,0.164098413,0.236307525,0.277882469,0.317269257,0.356656045,0.396042834,0.448558552,None,None,None
,2017-03-01,0.072195907,0.164098413,0.240683835,0.286635088,0.328210032,0.369784975,0.406983608,0.463875636,None,None,None
,2017-03-02,0.074384062,0.161910258,0.23849568,0.282258778,0.323833722,0.36322051,0.402607299,0.457311171,None,None,None
,2017-03-03,0.072195907,0.164098413,0.236307525,0.282258778,0.323833722,0.36322051,0.402607299,0.452934862,None,None,None
,2017-03-06,0.072195907,0.164098413,0.23411937,0.280070624,0.326021877,0.36759682,0.406983608,0.457311171,None,None,None
,2017-03-07,0.072195907,0.161910258,0.23411937,0.280070624,0.328210032,0.36759682,0.409171763,0.452934862,None,None,None
,2017-03-08,0.072195907,0.159722103,0.23411937,0.277882469,0.326021877,0.369784975,0.406983608,0.452934862,None,None,None
,2017-03-09,0.072195907,0.159722103,0.231931215,0.275694314,0.323833722,0.365408665,0.404795454,0.448558552,None,None,None
,2017-03-10,0.072195907,0.159722103,0.23411937,0.277882469,0.323833722,0.369784975,0.409171763,0.452934862,None,None,None
,2017-03-13,0.072195907,0.155345794,0.229743061,0.275694314,0.323833722,0.369784975,0.409171763,0.455123017,None,None,None
,2017-03-14,0.072195907,0.157533948,0.227554906,0.273506159,0.319457412,0.36759682,0.406983608,0.450746707,None,None,None
,2017-03-15,0.072195907,0.153157639,0.223178596,0.275694314,0.321645567,0.36759682,0.415736228,0.466063791,None,None,None
,2017-03-16,0.072195907,0.148781329,0.214425976,0.269129849,0.317269257,0.361032355,0.409171763,0.459499326,None,None,None
,2017-03-17,0.070007752,0.148781329,0.216614131,0.266941694,0.319457412,0.36322051,0.409171763,0.459499326,None,None,None
,2017-03-20,0.067819597,0.142216864,0.214425976,0.262565384,0.315081102,0.3588442,0.404795454,0.455123017,None,None,None
,2017-03-21,0.067819597,0.137840554,0.201297047,0.262565384,0.310704792,0.354467891,0.398230989,0.448558552,None,None,None
,2017-03-22,0.067819597,0.140028709,0.201297047,0.260377229,0.304140328,0.350091581,0.396042834,0.444182242,None,None,None
,2017-03-23,0.067819597,0.135652399,0.192544427,0.25600092,0.301952173,0.347903426,0.393854679,0.441994087,None,None,None
,2017-03-24,0.067819597,0.133464244,0.201297047,0.262565384,0.310704792,0.354467891,0.398230989,0.439805932,None,None,None
,2017-03-27,0.067819597,0.135652399,0.194732582,0.25600092,0.301952173,0.347903426,0.391666524,0.439805932,None,None,None
,2017-03-28,0.065631442,0.140028709,0.196920737,0.258189074,0.306328482,0.352279736,0.396042834,0.446370397,None,None,None
,2017-03-29,0.065631442,0.140028709,0.196920737,0.258189074,0.306328482,0.352279736,0.398230989,0.448558552,None,None,None
,2017-03-30,0.065631442,0.140028709,0.201297047,0.258189074,0.310704792,0.354467891,0.402607299,0.452934862,None,None,None
,2017-03-31,0.065631442,0.140028709,0.199108892,0.260377229,0.308516637,0.354467891,0.400419144,0.452934862,None,None,None
,2017-04-03,0.065631442,0.137840554,0.196920737,0.260377229,0.306328482,0.352279736,0.398230989,0.446370397,None,None,None
,2017-04-04,0.065631442,0.137840554,0.196920737,0.25600092,0.306328482,0.347903426,0.393854679,0.448558552,None,None,None
,2017-04-05,0.065631442,0.137840554,0.196920737,0.262565384,0.310704792,0.356656045,0.400419144,0.455123017,None,None,None
,2017-04-06,0.065631442,0.140028709,0.196920737,0.258189074,0.306328482,0.347903426,0.396042834,0.450746707,None,None,None
,2017-04-07,0.065631442,0.140028709,0.196920737,0.258189074,0.306328482,0.347903426,0.396042834,0.450746707,None,None,None
,2017-04-10,0.065631442,0.137840554,0.190356272,0.25600092,0.308516637,0.350091581,0.393854679,0.448558552,None,None,None
,2017-04-11,0.070007752,0.133464244,0.194732582,0.25600092,0.304140328,0.347903426,0.389478369,0.433241467,None,None,None
,2017-04-12,0.067819597,0.133464244,0.190356272,0.25600092,0.304140328,0.339150806,0.382913904,0.426677003,None,None,None
,2017-04-13,0.065631442,0.137840554,0.185979962,0.249436455,0.291011398,0.328210032,0.374161285,0.424488848,None,None,None
,2017-04-14,0.065631442,0.137840554,0.185979962,0.249436455,0.291011398,0.328210032,0.374161285,0.424488848,None,None,None
,2017-04-17,0.067819597,0.13127609,0.188168117,0.253812765,0.297575863,0.332586341,0.374161285,0.417924383,None,None,None
,2017-04-18,0.067819597,0.13127609,0.188168117,0.253812765,0.297575863,0.332586341,0.374161285,0.417924383,None,None,None
,2017-04-19,0.065631442,0.137840554,0.183791807,0.245060145,0.291011398,0.326021877,0.369784975,0.422300693,None,None,None
,2017-04-20,0.067819597,0.140028709,0.188168117,0.24287199,0.293199553,0.330398187,0.37634944,0.428865158,None,None,None
,2017-04-21,0.067819597,0.140028709,0.185979962,0.23411937,0.286635088,0.326021877,0.37197313,0.422300693,None,None,None
,2017-04-24,0.067819597,0.140028709,0.188168117,0.240683835,0.293199553,0.330398187,0.378537595,0.431053312,None,None,None
,2017-04-25,0.067819597,0.142216864,0.188168117,0.24287199,0.295387708,0.336962651,0.378537595,0.437617777,None,None,None
,2017-04-26,0.067819597,0.142216864,0.190356272,0.245060145,0.299764018,0.339150806,0.382913904,0.439805932,None,None,None
,2017-04-27,0.070007752,0.142216864,0.190356272,0.245060145,0.297575863,0.336962651,0.38072575,0.437617777,None,None,None
,2017-04-28,0.070007752,0.140028709,0.190356272,0.24287199,0.295387708,0.334774496,0.378537595,0.435429622,None,None,None
,2017-05-01,0.070007752,0.142216864,0.192544427,0.245060145,0.299764018,0.339150806,0.382913904,0.439805932,None,None,None
,2017-05-02,0.070007752,0.142216864,0.190356272,0.245060145,0.297575863,0.336962651,0.38072575,0.439805932,None,None,None
,2017-05-03,0.070007752,0.140028709,0.188168117,0.24287199,0.295387708,0.334774496,0.37634944,0.435429622,None,None,None
,2017-05-04,0.070007752,0.140028709,0.190356272,0.245060145,0.295387708,0.336962651,0.38072575,0.437617777,None,None,None
,2017-05-05,0.070007752,0.140028709,0.190356272,0.245060145,0.295387708,0.336962651,0.38072575,0.437617777,None,None,None
,2017-05-08,0.070007752,0.144405019,0.194732582,0.2472483,0.299764018,0.341338961,0.385102059,0.441994087,None,None,None
,2017-05-09,0.070007752,0.144405019,0.196920737,0.2472483,0.299764018,0.341338961,0.387290214,0.444182242,None,None,None
,2017-05-10,0.070007752,0.142216864,0.196920737,0.2472483,0.301952173,0.341338961,0.387290214,0.444182242,None,None,None
,2017-05-11,0.070007752,0.144405019,0.196920737,0.245060145,0.301952173,0.341338961,0.382913904,0.444182242,None,None,None
,2017-05-12,0.070007752,0.146593174,0.194732582,0.24287199,0.297575863,0.328210032,0.378537595,0.437617777,None,None,None
,2017-05-15,0.070007752,0.146593174,0.194732582,0.24287199,0.297575863,0.328210032,0.378537595,0.437617777,None,None,None
,2017-05-16,0.070007752,0.144405019,0.194732582,0.2472483,0.304140328,0.332586341,0.385102059,0.441994087,None,None,None
,2017-05-17,0.070007752,0.144405019,0.190356272,0.240683835,0.295387708,0.321645567,0.374161285,0.428865158,None,None,None
,2017-05-18,0.070007752,0.144405019,0.185979962,0.23411937,0.286635088,0.315081102,0.37197313,0.422300693,None,None,None
,2017-05-19,0.070007752,0.144405019,0.185979962,0.23411937,0.286635088,0.315081102,0.37197313,0.422300693,None,None,None
,2017-05-22,0.070007752,0.146593174,0.185979962,0.24287199,0.297575863,0.323833722,0.374161285,0.426677003,None,None,None
,2017-05-23,0.070007752,0.148781329,0.188168117,0.245060145,0.293199553,0.321645567,0.406983608,0.426677003,None,None,None
,2017-05-24,0.070007752,0.146593174,0.185979962,0.245060145,0.293199553,0.321645567,0.374161285,0.424488848,None,None,None
,2017-05-25,0.070007752,0.144405019,0.183791807,0.2472483,0.295387708,0.321645567,0.37634944,0.426677003,None,None,None
,2017-05-26,0.070007752,0.146593174,0.185979962,0.245060145,0.295387708,0.321645567,0.37634944,0.426677003,None,None,None
,2017-05-29,0.070007752,0.146593174,0.185979962,0.245060145,0.295387708,0.321645567,0.37634944,0.426677003,None,None,None
,2017-05-30,0.070007752,0.146593174,0.185979962,0.245060145,0.295387708,0.321645567,0.37634944,0.426677003,None,None,None
,2017-05-31,0.070007752,0.146593174,0.185979962,0.2472483,0.295387708,0.321645567,0.37634944,0.424488848,None,None,None
,2017-06-01,0.070007752,0.146593174,0.185979962,0.2472483,0.295387708,0.321645567,0.37634944,0.424488848,None,None,None
,2017-06-02,0.070007752,0.148781329,0.190356272,0.2472483,0.295387708,0.326021877,0.378537595,0.431053312,None,None,None
,2017-06-05,0.070007752,0.148781329,0.190356272,0.2472483,0.295387708,0.326021877,0.378537595,0.431053312,None,None,None
,2017-06-06,0.070007752,0.148781329,0.190356272,0.2472483,0.295387708,0.326021877,0.378537595,0.431053312,None,None,None
,2017-06-07,0.070007752,0.144405019,0.183791807,0.245060145,0.291011398,0.323833722,0.378537595,0.428865158,None,None,None
,2017-06-08,0.070007752,0.144405019,0.188168117,0.2472483,0.293199553,0.326021877,0.37197313,0.431053312,None,None,None
,2017-06-09,0.070007752,0.140028709,0.183791807,0.23849568,0.280070624,0.317269257,0.365408665,0.422300693,None,None,None
,2017-06-12,0.070007752,0.137840554,0.179415498,0.236307525,0.277882469,0.315081102,0.361032355,0.420112538,None,None,None
,2017-06-13,0.070007752,0.140028709,0.181603653,0.240683835,0.282258778,0.315081102,0.354467891,0.420112538,None,None,None
,2017-06-14,0.070007752,0.140028709,0.181603653,0.240683835,0.282258778,0.312892947,0.347903426,0.411359918,None,None,None
,2017-06-15,0.067819597,0.133464244,0.172851033,0.231931215,0.277882469,0.308516637,0.339150806,0.391666524,None,None,None
,2017-06-16,0.065631442,0.133464244,0.166286568,0.207861511,0.253812765,0.293199553,0.321645567,0.37197313,None,None,None
,2017-06-19,0.065631442,0.133464244,0.170662878,0.201297047,0.2472483,0.293199553,0.332586341,0.38072575,None,None,None
,2017-06-20,0.065631442,0.13127609,0.168474723,0.210049666,0.2472483,0.293199553,0.339150806,0.393854679,None,None,None
,2017-06-21,0.065631442,0.124711625,0.164098413,0.192544427,0.236307525,0.271318004,0.312892947,0.361032355,None,None,None
,2017-06-22,0.065631442,0.129087935,0.164098413,0.190356272,0.23849568,0.277882469,0.315081102,0.365408665,None,None,None
,2017-06-23,0.065631442,0.124711625,0.161910258,0.201297047,0.23849568,0.282258778,0.315081102,0.365408665,None,None,None
,2017-06-26,0.065631442,0.124711625,0.161910258,0.201297047,0.23849568,0.282258778,0.315081102,0.365408665,None,None,None
,2017-06-27,0.065631442,0.12689978,0.164098413,0.199108892,0.23411937,0.269129849,0.308516637,0.354467891,None,None,None
,2017-06-28,0.065631442,0.13127609,0.161910258,0.203485202,0.236307525,0.280070624,0.321645567,0.374161285,None,None,None
,2017-06-29,0.072195907,0.137840554,0.172851033,0.207861511,0.240683835,0.275694314,0.308516637,0.343527116,None,None,None
,2017-06-30,0.072195907,0.135652399,0.168474723,0.210049666,0.24287199,0.280070624,0.310704792,0.345715271,None,None,None
,2017-07-03,0.072195907,0.135652399,0.168474723,0.210049666,0.24287199,0.280070624,0.310704792,0.345715271,None,None,None
,2017-07-04,0.072195907,0.135652399,0.168474723,0.210049666,0.24287199,0.280070624,0.310704792,0.345715271,None,None,None
,2017-07-05,0.072195907,0.135652399,0.166286568,0.199108892,0.231931215,0.273506159,0.306328482,0.343527116,None,None,None
,2017-07-06,0.072195907,0.135652399,0.170662878,0.203485202,0.231931215,0.271318004,0.304140328,0.341338961,None,None,None
,2017-07-07,0.072195907,0.135652399,0.170662878,0.205673357,0.240683835,0.280070624,0.312892947,0.350091581,None,None,None
,2017-07-10,0.070007752,0.137840554,0.172851033,0.210049666,0.24287199,0.275694314,0.319457412,0.354467891,None,None,None
,2017-07-11,0.072195907,0.140028709,0.170662878,0.205673357,0.240683835,0.277882469,0.310704792,0.347903426,None,None,None
,2017-07-12,0.072195907,0.142216864,0.177227343,0.210049666,0.245060145,0.280070624,0.319457412,0.354467891,None,None,None
,2017-07-13,0.072195907,0.140028709,0.175039188,0.207861511,0.245060145,0.280070624,0.319457412,0.3588442,None,None,None
,2017-07-14,0.072195907,0.146593174,0.179415498,0.212237821,0.24287199,0.282258778,0.323833722,0.3588442,None,None,None
,2017-07-17,0.072195907,0.142216864,0.175039188,0.205673357,0.23849568,0.277882469,0.317269257,0.356656045,None,None,None
,2017-07-18,0.072195907,0.146593174,0.179415498,0.212237821,0.249436455,0.282258778,0.323833722,0.36759682,None,None,None
,2017-07-19,0.072195907,0.146593174,0.179415498,0.212237821,0.249436455,0.282258778,0.323833722,0.36759682,None,None,None
,2017-07-20,0.072195907,0.146593174,0.181603653,0.214425976,0.249436455,0.286635088,0.328210032,0.369784975,None,None,None
,2017-07-21,0.072195907,0.144405019,0.177227343,0.212237821,0.24287199,0.277882469,0.315081102,0.365408665,None,None,None
,2017-07-24,0.072195907,0.144405019,0.177227343,0.210049666,0.245060145,0.280070624,0.315081102,0.365408665,None,None,None
,2017-07-25,0.072195907,0.144405019,0.179415498,0.218802286,0.249436455,0.286635088,0.319457412,0.361032355,None,None,None
,2017-07-26,0.072195907,0.144405019,0.179415498,0.214425976,0.245060145,0.282258778,0.319457412,0.361032355,None,None,None
,2017-07-27,0.072195907,0.144405019,0.179415498,0.214425976,0.245060145,0.282258778,0.319457412,0.361032355,None,None,None
,2017-07-28,0.072195907,0.144405019,0.170662878,0.205673357,0.23849568,0.277882469,0.308516637,0.352279736,None,None,None
,2017-07-31,0.072195907,0.144405019,0.170662878,0.205673357,0.24287199,0.273506159,0.308516637,0.350091581,None,None,None
,2017-08-01,0.072195907,0.144405019,0.170662878,0.205673357,0.24287199,0.273506159,0.308516637,0.350091581,None,None,None
,2017-08-02,0.072195907,0.144405019,0.168474723,0.203485202,0.240683835,0.273506159,0.310704792,0.354467891,None,None,None
,2017-08-03,0.072195907,0.146593174,0.175039188,0.212237821,0.2472483,0.288823243,0.319457412,0.36322051,None,None,None
,2017-08-04,0.072195907,0.144405019,0.181603653,0.223178596,0.25600092,0.293199553,0.330398187,0.374161285,None,None,None
,2017-08-07,0.072195907,0.146593174,0.181603653,0.225366751,0.262565384,0.299764018,0.332586341,0.38072575,None,None,None
,2017-08-08,0.072195907,0.144405019,0.177227343,0.216614131,0.258189074,0.295387708,0.332586341,0.382913904,None,None,None
,2017-08-09,0.072195907,0.144405019,0.175039188,0.212237821,0.253812765,0.291011398,0.328210032,0.374161285,None,None,None
,2017-08-10,0.070007752,0.140028709,0.170662878,0.207861511,0.2472483,0.286635088,0.321645567,0.365408665,None,None,None
,2017-08-11,0.070007752,0.140028709,0.170662878,0.207861511,0.245060145,0.284446933,0.319457412,0.36322051,None,None,None
,2017-08-14,0.070007752,0.142216864,0.172851033,0.210049666,0.2472483,0.291011398,0.326021877,0.37197313,None,None,None
,2017-08-15,0.070007752,0.142216864,0.172851033,0.210049666,0.25162461,0.295387708,0.330398187,0.37634944,None,None,None
,2017-08-16,0.070007752,0.146593174,0.177227343,0.214425976,0.25600092,0.299764018,0.336962651,0.382913904,None,None,None
,2017-08-17,0.070007752,0.142216864,0.175039188,0.216614131,0.25162461,0.286635088,0.330398187,0.374161285,None,None,None
,2017-08-18,0.070007752,0.142216864,0.172851033,0.205673357,0.23849568,0.280070624,0.326021877,0.369784975,None,None,None
,2017-08-21,0.070007752,0.142216864,0.175039188,0.214425976,0.249436455,0.284446933,0.328210032,0.37197313,None,None,None
,2017-08-22,0.070007752,0.146593174,0.181603653,0.220990441,0.258189074,0.297575863,0.334774496,0.378537595,None,None,None
,2017-08-23,0.070007752,0.146593174,0.179415498,0.216614131,0.25600092,0.297575863,0.332586341,0.374161285,None,None,None
,2017-08-24,0.070007752,0.148781329,0.183791807,0.218802286,0.258189074,0.297575863,0.334774496,0.37634944,None,None,None
,2017-08-25,0.070007752,0.148781329,0.183791807,0.218802286,0.258189074,0.297575863,0.334774496,0.37634944,None,None,None
,2017-08-28,0.070007752,0.148781329,0.185979962,0.220990441,0.25600092,0.295387708,0.332586341,0.378537595,None,None,None
,2017-08-29,0.070007752,0.148781329,0.185979962,0.220990441,0.25600092,0.295387708,0.332586341,0.378537595,None,None,None
,2017-08-30,0.070007752,0.148781329,0.185979962,0.220990441,0.25600092,0.295387708,0.332586341,0.378537595,None,None,None
,2017-08-31,0.067819597,0.148781329,0.183791807,0.218802286,0.253812765,0.288823243,0.323833722,0.36322051,0.404795454,0.446370397,None
,2017-09-01,0.067819597,0.148781329,0.188168117,0.220990441,0.25162461,0.286635088,0.321645567,0.361032355,0.400419144,0.448558552,None
,2017-09-04,0.067819597,0.148781329,0.188168117,0.220990441,0.25162461,0.286635088,0.321645567,0.361032355,0.400419144,0.448558552,None
,2017-09-05,0.070007752,0.144405019,0.181603653,0.214425976,0.245060145,0.280070624,0.312892947,0.350091581,0.393854679,0.439805932,None
,2017-09-06,0.070007752,0.146593174,0.183791807,0.216614131,0.249436455,0.284446933,0.319457412,0.356656045,0.398230989,0.441994087,None
,2017-09-07,0.070007752,0.146593174,0.183791807,0.216614131,0.249436455,0.282258778,0.317269257,0.3588442,0.398230989,0.441994087,None
,2017-09-08,0.070007752,0.146593174,0.183791807,0.216614131,0.249436455,0.282258778,0.319457412,0.3588442,0.387290214,0.428865158,None
,2017-09-11,0.070007752,0.148781329,0.183791807,0.223178596,0.258189074,0.293199553,0.330398187,0.36322051,0.400419144,0.441994087,None
,2017-09-12,0.070007752,0.148781329,0.185979962,0.223178596,0.258189074,0.291011398,0.328210032,0.365408665,0.404795454,0.446370397,None
,2017-09-13,0.070007752,0.148781329,0.181603653,0.218802286,0.25162461,0.286635088,0.319457412,0.354467891,0.393854679,0.435429622,None
,2017-09-14,0.070007752,0.148781329,0.183791807,0.218802286,0.253812765,0.286635088,0.321645567,0.361032355,0.385102059,0.415736228,None
,2017-09-15,0.070007752,0.148781329,0.183791807,0.220990441,0.25600092,0.288823243,0.323833722,0.361032355,0.385102059,0.415736228,None
,2017-09-18,0.070007752,0.148781329,0.181603653,0.220990441,0.25600092,0.291011398,0.326021877,0.361032355,0.389478369,0.420112538,None
,2017-09-19,0.070007752,0.150969484,0.185979962,0.225366751,0.260377229,0.293199553,0.323833722,0.361032355,0.385102059,0.420112538,None
,2017-09-20,0.070007752,0.153157639,0.183791807,0.220990441,0.253812765,0.284446933,0.315081102,0.356656045,0.385102059,0.420112538,None
,2017-09-21,0.070007752,0.153157639,0.183791807,0.220990441,0.253812765,0.284446933,0.315081102,0.356656045,0.382913904,0.417924383,None
,2017-09-22,0.070007752,0.153157639,0.183791807,0.220990441,0.253812765,0.284446933,0.315081102,0.354467891,0.38072575,0.411359918,None
,2017-09-25,0.070007752,0.153157639,0.183791807,0.220990441,0.253812765,0.284446933,0.315081102,0.354467891,0.37634944,0.409171763,None
,2017-09-26,0.070007752,0.150969484,0.183791807,0.218802286,0.25162461,0.284446933,0.310704792,0.345715271,0.365408665,0.409171763,None
,2017-09-27,0.070007752,0.153157639,0.185979962,0.223178596,0.258189074,0.286635088,0.310704792,0.345715271,0.369784975,0.400419144,None
,2017-09-28,0.070007752,0.153157639,0.188168117,0.223178596,0.258189074,0.288823243,0.315081102,0.343527116,0.369784975,0.400419144,None
,2017-09-29,0.070007752,0.155345794,0.194732582,0.229743061,0.260377229,0.291011398,0.317269257,0.347903426,0.37197313,0.402607299,None
,2017-10-02,0.070007752,0.155345794,0.194732582,0.229743061,0.260377229,0.291011398,0.317269257,0.347903426,0.374161285,0.406983608,None
,2017-10-03,0.070007752,0.157533948,0.194732582,0.229743061,0.264753539,0.295387708,0.323833722,0.350091581,0.37634944,0.409171763,None
,2017-10-04,0.070007752,0.159722103,0.196920737,0.231931215,0.266941694,0.297575863,0.326021877,0.352279736,0.382913904,0.413548073,None
,2017-10-05,0.072195907,0.161910258,0.199108892,0.23849568,0.275694314,0.306328482,0.341338961,0.36322051,0.387290214,0.420112538,None
,2017-10-06,0.070007752,0.161910258,0.199108892,0.23849568,0.275694314,0.306328482,0.341338961,0.36322051,0.387290214,0.420112538,None
,2017-10-09,0.070007752,0.161910258,0.199108892,0.23849568,0.275694314,0.306328482,0.341338961,0.36322051,0.385102059,0.417924383,None
,2017-10-10,0.070007752,0.161910258,0.199108892,0.23849568,0.275694314,0.306328482,0.341338961,0.36322051,0.387290214,0.420112538,None
,2017-10-11,0.070007752,0.161910258,0.199108892,0.23849568,0.275694314,0.306328482,0.341338961,0.36322051,0.389478369,0.422300693,None
,2017-10-12,0.070007752,0.161910258,0.199108892,0.23849568,0.275694314,0.306328482,0.341338961,0.36322051,0.389478369,0.420112538,None
,2017-10-13,0.070007752,0.161910258,0.199108892,0.23849568,0.275694314,0.306328482,0.341338961,0.36322051,0.391666524,0.424488848,None
,2017-10-16,0.070007752,0.159722103,0.196920737,0.236307525,0.275694314,0.310704792,0.330398187,0.37634944,0.396042834,0.428865158,None
,2017-10-17,0.070007752,0.157533948,0.196920737,0.236307525,0.275694314,0.310704792,0.343527116,0.374161285,0.406983608,0.435429622,None
,2017-10-18,0.070007752,0.157533948,0.196920737,0.23849568,0.275694314,0.312892947,0.345715271,0.378537595,0.409171763,0.439805932,None
,2017-10-19,0.070007752,0.157533948,0.196920737,0.23849568,0.275694314,0.312892947,0.343527116,0.37634944,0.409171763,0.441994087,None
,2017-10-20,0.070007752,0.157533948,0.199108892,0.240683835,0.280070624,0.315081102,0.350091581,0.38072575,0.413548073,0.444182242,None
,2017-10-23,0.070007752,0.157533948,0.199108892,0.240683835,0.280070624,0.315081102,0.350091581,0.38072575,0.409171763,0.439805932,None
,2017-10-24,0.070007752,0.153157639,0.192544427,0.236307525,0.273506159,0.310704792,0.343527116,0.374161285,0.402607299,0.441994087,None
,2017-10-25,0.070007752,0.150969484,0.190356272,0.231931215,0.266941694,0.301952173,0.334774496,0.365408665,0.398230989,0.433241467,None
,2017-10-26,0.070007752,0.153157639,0.194732582,0.23411937,0.271318004,0.306328482,0.336962651,0.369784975,0.400419144,0.433241467,None
,2017-10-27,0.072195907,0.155345794,0.194732582,0.236307525,0.275694314,0.308516637,0.343527116,0.374161285,0.406983608,0.441994087,None
,2017-10-30,0.072195907,0.153157639,0.194732582,0.23411937,0.273506159,0.308516637,0.339150806,0.37197313,0.404795454,0.439805932,None
,2017-10-31,0.072195907,0.153157639,0.196920737,0.236307525,0.273506159,0.308516637,0.341338961,0.37197313,0.404795454,0.439805932,None
,2017-11-01,0.072195907,0.155345794,0.194732582,0.236307525,0.275694314,0.308516637,0.343527116,0.374161285,0.404795454,0.439805932,None
,2017-11-02,0.072195907,0.153157639,0.199108892,0.240683835,0.277882469,0.312892947,0.345715271,0.37634944,0.409171763,0.444182242,None
,2017-11-03,0.072195907,0.155345794,0.199108892,0.240683835,0.280070624,0.315081102,0.347903426,0.378537595,0.411359918,0.446370397,None
,2017-11-06,0.072195907,0.155345794,0.199108892,0.240683835,0.277882469,0.312892947,0.345715271,0.378537595,0.413548073,0.448558552,None
,2017-11-07,0.072195907,0.150969484,0.194732582,0.240683835,0.277882469,0.312892947,0.345715271,0.378537595,0.413548073,0.448558552,None
,2017-11-08,0.072195907,0.150969484,0.194732582,0.240683835,0.277882469,0.312892947,0.345715271,0.378537595,0.413548073,0.448558552,None
,2017-11-09,0.072195907,0.150969484,0.194732582,0.240683835,0.275694314,0.310704792,0.343527116,0.37634944,0.411359918,0.446370397,None
,2017-11-10,0.072195907,0.150969484,0.194732582,0.240683835,0.275694314,0.310704792,0.343527116,0.37634944,0.411359918,0.446370397,None
,2017-11-13,0.072195907,0.150969484,0.199108892,0.240683835,0.275694314,0.310704792,0.345715271,0.378537595,0.409171763,0.446370397,None
,2017-11-14,0.072195907,0.150969484,0.192544427,0.23849568,0.275694314,0.310704792,0.341338961,0.37634944,0.411359918,0.446370397,None
,2017-11-15,0.072195907,0.150969484,0.194732582,0.23849568,0.271318004,0.308516637,0.339150806,0.374161285,0.406983608,0.441994087,None
,2017-11-16,0.072195907,0.150969484,0.199108892,0.2472483,0.284446933,0.319457412,0.352279736,0.385102059,0.415736228,0.450746707,None
,2017-11-17,0.072195907,0.153157639,0.199108892,0.2472483,0.284446933,0.317269257,0.350091581,0.385102059,0.415736228,0.448558552,None
,2017-11-20,0.072195907,0.153157639,0.201297047,0.2472483,0.284446933,0.319457412,0.352279736,0.385102059,0.415736228,0.448558552,None
,2017-11-21,0.072195907,0.150969484,0.205673357,0.25162461,0.291011398,0.323833722,0.3588442,0.389478369,0.422300693,0.455123017,None
,2017-11-22,0.072195907,0.150969484,0.203485202,0.25162461,0.291011398,0.323833722,0.3588442,0.389478369,0.422300693,0.455123017,None
,2017-11-23,0.072195907,0.150969484,0.203485202,0.25162461,0.291011398,0.323833722,0.3588442,0.389478369,0.422300693,0.455123017,None
,2017-11-24,0.072195907,0.150969484,0.203485202,0.25162461,0.291011398,0.326021877,0.361032355,0.391666524,0.422300693,0.457311171,None
,2017-11-27,0.072195907,0.150969484,0.203485202,0.25162461,0.291011398,0.326021877,0.3588442,0.391666524,0.422300693,0.457311171,None
,2017-11-28,0.072195907,0.153157639,0.205673357,0.25600092,0.297575863,0.330398187,0.36759682,0.396042834,0.435429622,0.468251946,None
,2017-11-29,0.072195907,0.153157639,0.207861511,0.260377229,0.306328482,0.343527116,0.38072575,0.413548073,0.446370397,0.477004566,None
,2017-11-30,0.072195907,0.155345794,0.210049666,0.264753539,0.310704792,0.350091581,0.387290214,0.422300693,0.452934862,0.485757185,None
,2017-12-01,0.072195907,0.153157639,0.210049666,0.262565384,0.308516637,0.345715271,0.382913904,0.417924383,0.452934862,0.485757185,None
,2017-12-04,0.072195907,0.150969484,0.210049666,0.266941694,0.315081102,0.354467891,0.389478369,0.424488848,0.455123017,0.48794534,None
,2017-12-05,0.072195907,0.153157639,0.210049666,0.266941694,0.315081102,0.354467891,0.389478369,0.424488848,0.455123017,0.48794534,None
,2017-12-06,0.072195907,0.148781329,0.210049666,0.266941694,0.315081102,0.354467891,0.387290214,0.424488848,0.455123017,0.48794534,None
,2017-12-07,0.074384062,0.148781329,0.210049666,0.266941694,0.315081102,0.354467891,0.389478369,0.426677003,0.457311171,0.490133495,None
,2017-12-08,0.074384062,0.148781329,0.212237821,0.273506159,0.323833722,0.36322051,0.398230989,0.435429622,0.466063791,0.498886115,None
,2017-12-11,0.072195907,0.144405019,0.212237821,0.273506159,0.326021877,0.365408665,0.402607299,0.437617777,0.468251946,0.503262425,None
,2017-12-12,0.072195907,0.150969484,0.220990441,0.286635088,0.339150806,0.38072575,0.420112538,0.452934862,0.48794534,0.520767664,None
